DATAFLOW,LAST UPDATE,freq,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,South Korea,2019,1563290.5,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,South Korea,2020,1529798.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,South Korea,2021,1640926.5,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,South Korea,2022,1711091.1,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Kuwait,2015,103489.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Kuwait,2016,98857.0,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Kuwait,2017,106093.1,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Kuwait,2018,117054.5,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Kuwait,2019,121440.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Cayman Islands,2015,4243.4,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Cayman Islands,2016,4435.3,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Cayman Islands,2017,4573.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Cayman Islands,2018,4682.4,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Cayman Islands,2019,5307.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Cayman Islands,2020,4951.4,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Cayman Islands,2021,5123.8,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Cayman Islands,2022,6268.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Kazakhstan,2015,164094.5,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Kazakhstan,2016,124173.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Kazakhstan,2017,147388.1,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Kazakhstan,2018,151299.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Kazakhstan,2019,162114.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Kazakhstan,2020,148916.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Kazakhstan,2021,166613.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Kazakhstan,2022,214449.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Laos,2015,13070.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Laos,2016,14430.0,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Laos,2017,15097.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Laos,2018,15383.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Laos,2019,16692.4,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Laos,2020,16575.3,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Laos,2021,15930.9,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Laos,2022,14179.9,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Lebanon,2015,45057.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Lebanon,2016,46273.8,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Lebanon,2017,46865.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Lebanon,2018,46426.8,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Lebanon,2019,47494.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Lebanon,2020,55480.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Liechtenstein,2015,5649.1,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Liechtenstein,2016,5637.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Liechtenstein,2017,5734.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Liechtenstein,2018,5666.3,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Liechtenstein,2019,5750.1,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Liechtenstein,2020,5618.0,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Liechtenstein,2021,6517.5,p
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Liechtenstein,2022,6996.1,e
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Sri Lanka,2015,76497.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Sri Lanka,2016,79384.9,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Sri Lanka,2017,83395.4,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Sri Lanka,2018,79691.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Sri Lanka,2019,79310.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Sri Lanka,2020,73753.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Sri Lanka,2021,74627.4,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Sri Lanka,2022,70140.1,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Liberia,2016,30.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Liberia,2017,24.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Liberia,2018,19.0,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Liberia,2019,15.1,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Liberia,2020,15.9,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Liberia,2021,21.1,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Liberia,2022,28.3,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Lesotho,2015,2118.8,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Lesotho,2016,1917.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Lesotho,2017,2040.3,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Lesotho,2018,2168.1,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Lesotho,2019,2136.1,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Lesotho,2020,1790.4,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Lesotho,2021,2020.9,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Lesotho,2022,2175.4,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Lithuania,2015,37440.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Lithuania,2016,38820.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Lithuania,2017,42274.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Lithuania,2018,45947.4,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Lithuania,2019,49239.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Lithuania,2020,50264.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Lithuania,2021,56679.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Lithuania,2022,67455.5,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Luxembourg,2015,54142.3,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Luxembourg,2016,56208.1,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Luxembourg,2017,58168.8,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Luxembourg,2018,60121.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Luxembourg,2019,62431.5,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Luxembourg,2020,64524.3,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Luxembourg,2021,72360.9,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Luxembourg,2022,77529.0,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Latvia,2015,23744.3,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Latvia,2016,24498.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Latvia,2017,26017.1,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Latvia,2018,28153.4,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Latvia,2019,29567.0,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Latvia,2020,29224.3,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Latvia,2021,32285.3,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Latvia,2022,36103.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Libya,2015,44066.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Libya,2016,45180.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Libya,2017,59342.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Libya,2018,64988.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Libya,2019,61864.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Morocco,2015,99535.0,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Morocco,2016,100915.4,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Morocco,2017,105009.9,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Morocco,2018,107788.4,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Morocco,2019,115096.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Morocco,2020,106356.8,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Morocco,2021,120055.1,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Morocco,2022,124524.4,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Moldova,2015,7025.0,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Moldova,2016,7210.8,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Moldova,2017,8450.3,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Moldova,2018,9526.5,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Moldova,2019,10484.4,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Moldova,2020,10112.5,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Moldova,2021,11570.8,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Moldova,2022,13793.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Montenegro,2015,3654.5,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Montenegro,2016,3954.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Montenegro,2017,4299.1,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Montenegro,2018,4663.1,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Montenegro,2019,4950.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Montenegro,2020,4185.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Montenegro,2021,4955.1,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Montenegro,2022,5924.0,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Madagascar,2015,10186.8,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Madagascar,2016,10727.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Madagascar,2017,11667.0,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Madagascar,2018,11647.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Madagascar,2019,12609.1,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Madagascar,2020,11416.9,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Madagascar,2021,12307.8,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Madagascar,2022,14407.9,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,North Macedonia,2015,9072.3,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,North Macedonia,2016,9656.5,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,North Macedonia,2017,10038.3,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,North Macedonia,2018,10744.0,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,North Macedonia,2019,11262.0,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,North Macedonia,2020,10851.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,North Macedonia,2021,11834.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,North Macedonia,2022,13243.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Myanmar/Burma,2015,57438.1,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Myanmar/Burma,2016,60402.5,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Myanmar/Burma,2017,60032.3,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Myanmar/Burma,2018,62078.0,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Myanmar/Burma,2019,66454.0,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Myanmar/Burma,2020,69091.4,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Myanmar/Burma,2022,61736.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Mongolia,2015,10505.9,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Mongolia,2016,10043.0,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Mongolia,2017,10129.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Mongolia,2018,11125.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Mongolia,2019,12676.0,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Mongolia,2020,11713.4,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Mongolia,2021,13276.3,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Mongolia,2022,16518.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Macao,2015,40756.3,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Macao,2016,40860.4,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Macao,2017,44335.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Macao,2018,46807.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Macao,2019,49285.9,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Macao,2020,22168.5,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Macao,2021,25468.0,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Macao,2022,20868.0,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Mauritania,2018,6312.9,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Mauritania,2019,7021.5,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Mauritania,2020,7198.0,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Mauritania,2021,7784.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Mauritania,2022,9287.5,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Malta,2015,10221.4,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Malta,2016,10864.3,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Malta,2017,12535.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Malta,2018,13678.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Malta,2019,14594.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Malta,2020,14346.0,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Malta,2021,16671.9,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Malta,2022,18242.3,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Mauritius,2015,10817.9,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Mauritius,2016,11344.1,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Mauritius,2017,12066.1,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Mauritius,2018,12443.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Mauritius,2019,12869.1,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Mauritius,2020,9928.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Mauritius,2021,9728.0,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Mauritius,2022,12305.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Maldives,2015,3738.9,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Maldives,2016,3998.0,
